symbol1,symbol2,correlation,n_obs
BAZA3,CMIG3,0.15302123700769937,5895
KLBN4,SAPR4,0.1529895099061677,5778
CTNM4,SBSP3,0.15286296036409722,6052
BRKM3,ITSA3,0.15284462946979196,4751
EMAE4,GOAU4,0.1527697641479815,6172
BRAP3,SHUL4,0.15261363242921,4845
BEES3,CYRE3,0.15251931290106482,4878
COCE5,USIM3,0.15218266535977626,5946
SAPR4,VALE3,0.15214261364100717,5778
BOBR4,SAPR4,0.15211524621192304,5145
ITSA4,KEPL3,0.1520980737324497,5202
ITSA3,ROMI3,0.15208408605974627,4929
CTNM4,POMO4,0.15193230175302092,5898
CTNM4,CYRE3,0.15187037056075187,4383
ITSA4,SHUL4,0.15186236202875178,5041
FESA4,SAPR4,0.1517216324958059,5748
BAZA3,SAPR4,0.1512492759276479,5082
KEPL3,RENT3,0.1510749121008109,4838
BEES3,RENT3,0.15068568099370416,4898
CPLE3,SHUL4,0.1506813950146967,4967
ETER3,TRPL4,0.1505869398157181,6203
CSNA3,SCAR3,0.15025517842996347,5449
EMAE4,USIM5,0.15013718708420234,5969
CGAS5,COCE5,0.15001924054863708,5948
BEES3,BRAP3,0.14985861549430957,4993
GOAU4,SCAR3,0.14969167726488167,5449
CPFE3,KEPL3,0.14952181035862583,4964
SBSP3,SCAR3,0.14890075248314627,5449
BAZA3,UNIP6,0.14884493537701626,5895
BOBR4,CSNA3,0.14877153406103538,6164
ELET6,SCAR3,0.14871394257272322,5415
BBDC4,SCAR3,0.14857253114818,5449
CPLE6,KEPL3,0.14843457255601622,5168
EMAE4,UNIP6,0.14837481375184078,6167
FESA4,KEPL3,0.14822682425692138,5190
CPLE3,CTNM4,0.14802885766773172,5964
ELET3,SHUL4,0.14802414733259722,5007
CMIG4,SCAR3,0.14795176649677846,5449
CMIG3,SHUL4,0.14787144930302973,5041
CPLE6,SCAR3,0.1477312451072491,5415
COCE5,UNIP6,0.14752486348652838,6718
PETR4,SHUL4,0.14735760009060864,5041
BAZA3,GGBR3,0.14732214962541024,5017
BAZA3,LREN3,0.1472586940484278,4580
BBDC3,SCAR3,0.14702945531536588,5449
ELET6,SHUL4,0.1468682359802271,5007
SCAR3,VALE3,0.14660715559136167,5446
CTNM4,RAPT4,0.14636383462266123,5944
BRAP4,KEPL3,0.14620148211845904,5202
BBAS3,KEPL3,0.1461466455997855,5202
CSNA3,KEPL3,0.14566323216927213,5202
GGBR4,KEPL3,0.14552983316659054,5201
GOAU3,KEPL3,0.14530903265338505,5001
EMAE4,GGBR4,0.14499257053695522,5480
ELET3,SCAR3,0.14453955770686908,5415
BAZA3,POMO4,0.14402670339914814,5773
GGBR3,KEPL3,0.14401064847275533,5130
CTNM4,RENT3,0.14383429822864552,4425
POMO4,SHUL4,0.14342635781841198,5005
EMBR3,RAPT4,0.1433807197080251,6579
KEPL3,PETR4,0.14336940631051373,5202
CPLE3,KEPL3,0.14314781721542535,5111
CPFE3,SCAR3,0.1430382017954769,4906
GOAU4,KEPL3,0.14293368331926062,5202
BRAP4,CTNM4,0.14289836277312049,5587
SHUL4,USIM3,0.1426450990844896,4867
PSSA3,SCAR3,0.14263162559252657,4891
KLBN4,ROMI3,0.1425985786632054,5220
BBAS3,SHUL4,0.14250493120159322,5040
ALPA4,BAZA3,0.14233478019468304,5461
BAZA3,USIM3,0.14223902198083127,5260
CCRO3,KEPL3,0.14220552580157536,5026
COCE5,ITSA3,0.14208173076450872,5641
BRAP4,SHUL4,0.14207680895252997,4897
KEPL3,PETR3,0.14193141837638615,5202
COCE5,SAPR4,0.1416559620490367,5761
BRAP3,CTNM4,0.14160895790606048,5511
KEPL3,POMO4,0.1412380732098185,5202
CSNA3,SHUL4,0.14102037739708495,5041
SHUL4,USIM5,0.14099343651781723,5022
BAZA3,PSSA3,0.14068959229318184,4669
COCE5,EMAE4,0.14048751264817222,6019
PETR4,SCAR3,0.14040034045784353,5449
RAPT4,SCAR3,0.14029890979924708,5409
PETR3,SCAR3,0.1402674323441061,5449
BOBR4,GGBR3,0.14009074688424183,5045
EMBR3,FESA4,0.1399619277264644,6349
CTNM4,VALE3,0.1393787573086391,6027
SCAR3,USIM5,0.1393617555966668,5449
BBDC4,KEPL3,0.1390635929220282,5202
KEPL3,SBSP3,0.1385145561965106,5202
BOBR4,BRKM5,0.1384434094755964,5146
BOBR4,BRAP3,0.13838795033027187,5520
BBDC3,BEES3,0.13827491540018436,5147
BRAP3,SCAR3,0.1382331037543903,5267
ALPA4,SCAR3,0.13774180666807342,5233
BOBR4,CCRO3,0.13741088836397308,5028
KEPL3,USIM5,0.1370400933754143,5202
CYRE3,MGEL4,0.13689927707063046,4521
COCE5,FESA4,0.13664603352196159,6340
SHUL4,UNIP6,0.13656285015608685,5040
ITSA4,MGEL4,0.13642205647394787,5768
BAZA3,BRKM5,0.13633998922072046,5090
CTNM4,GGBR3,0.13633873518404033,5000
CMIG3,SCAR3,0.13597507078707,5449
EMAE4,RAPT4,0.13570127582149163,6056
BEES3,CPLE6,0.1356355378032529,5114
BRKM5,KEPL3,0.1355840971661977,5198
CPLE3,SCAR3,0.1355394590135572,5361
BAZA3,TRPL4,0.13549006110486742,5416
ALPA4,COCE5,0.13524429028638493,6202
GGBR3,MGEL4,0.13502092535292043,4986
GRND3,KEPL3,0.1346345283310648,4945
BOBR4,GUAR3,0.13462586233021495,5225
BBDC3,KEPL3,0.13455848939529605,5202
GUAR3,SCAR3,0.13432746899132497,5113
BOBR4,CPFE3,0.1342033856786916,4627
SHUL4,VALE3,0.13419330369876722,5036
BRAP3,EMAE4,0.13382122035237418,5520
BRAP4,MGEL4,0.1330149394938645,5332
BAZA3,CCRO3,0.13291242250112956,4968
BOBR4,VALE3,0.13288075015922327,6142
BOBR4,ITSA3,0.1328071761515657,5040
GRND3,SCAR3,0.13261355159366442,4897
CYRE3,EMAE4,0.13200311500612655,4391
GUAR3,KEPL3,0.13191066494228568,5063
BEES3,PSSA3,0.1319084720576074,4941
CCRO3,CTNM4,0.13183360842667327,5153
BRKM3,CGAS5,0.1317038308103438,4972
BOBR4,CGAS5,0.1315293709883995,5378
BAZA3,FESA4,0.13112785434342525,5593
BEES3,USIM5,0.13103567803954286,5097
CPFE3,EMAE4,0.1307809816153529,4591
CPFE3,CTNM4,0.1303433371059352,4583
BOBR4,BRAP4,0.12983199602495127,5590
BEES3,KLBN4,0.1296313723404409,5045
CTNM4,UNIP6,0.12956397763062366,6048
BRKM3,PSSA3,0.12939354017494645,4894
BBDC4,MGEL4,0.1293828915191554,5769
GOAU3,MGEL4,0.1288516063914784,5139
BBDC3,MGEL4,0.12884678271697603,5769
KEPL3,VALE3,0.12860022699982068,5202
BBAS3,MGEL4,0.12845317631874292,5767
CTNM4,ROMI3,0.12845099275685212,4621
KEPL3,USIM3,0.1283833636948945,5149
CCRO3,SCAR3,0.1280322352543277,4952
BEES3,GOAU3,0.12763082995910296,4999
BEES3,VALE3,0.12762346646507192,5144
CMIG4,KEPL3,0.127602722242792,5202
BEES3,GOAU4,0.12748276230319633,5148
BEES3,CPLE3,0.1270957631737071,5054
CYRE3,TELB4,0.12703383817307035,5032
BEES3,USIM3,0.12697377834190804,5043
BAZA3,GRND3,0.1268532515696681,4681
MGEL4,USIM5,0.12670505317129307,5623
ELET6,KEPL3,0.12659158859233258,5168
BEES3,BRKM5,0.1262228081173507,5037
EMAE4,RENT3,0.12582805902065955,4433
CTNM4,EMBR3,0.12567032899708777,5943
KEPL3,KLBN4,0.12561029480344518,5198
BBAS3,BEES3,0.12537600015188563,5148
ELET3,KEPL3,0.12524441207785383,5168
BRKM5,CTNM4,0.1251738465384522,5102
BEES3,ELET6,0.12428358620576166,5114
KEPL3,UNIP6,0.12386252579587087,5202
BEES3,PETR4,0.12367362609242531,5148
BOBR4,UNIP6,0.12355005838774222,6161
POMO4,SCAR3,0.12345662309201597,5397
BRKM5,EMAE4,0.12303286294934754,5104
BEES3,PETR3,0.12283330002888473,5148
EMAE4,POMO4,0.1227798642966465,5990
BRAP3,KEPL3,0.12226190074135918,5137
SHUL4,TRPL4,0.12219027809765454,4723
EMAE4,VALE3,0.1219556107643334,6147
BAZA3,GUAR3,0.12177568911051417,5163
ALPA4,KEPL3,0.12126501080632057,5128
ETER3,SHUL4,0.12104512376342638,5005
BEES3,ELET3,0.12089173423693877,5114
CGAS5,ROMI3,0.12083094109842109,5161
GOAU4,MGEL4,0.12058888937128177,5768
BEES3,CMIG4,0.12023725649141143,5147
KEPL3,PSSA3,0.12008280706796959,4931
KEPL3,ROMI3,0.1195622072943338,4869
EMAE4,GUAR3,0.1194370844820474,5188
BEES3,SBSP3,0.11931727568688713,5148
GGBR4,MGEL4,0.11929217445746891,5246
BEES3,RAPT4,0.1191141706258574,5141
CMIG3,KEPL3,0.11902618035575804,5202
CTNM4,ETER3,0.11844960037875907,5909
PSSA3,SHUL4,0.11842314434196942,4619
CTNM4,LREN3,0.11792458439505996,4409
BEES3,CCRO3,0.11784789780145566,4869
BOBR4,KLBN4,0.11766454616612121,5312
BEES3,CMIG3,0.11704279154368648,5146
BEES3,FESA4,0.11685352674358068,5092
EMAE4,LREN3,0.11683593436411123,4419
BOBR4,LREN3,0.11682844501198311,4456
CGAS5,EMAE4,0.11658501951985913,5322
MGEL4,SBSP3,0.11657417421672825,5769
BOBR4,USIM3,0.11609415228809329,5324
BRKM3,COCE5,0.11593947342315276,5044
SAPR4,SCAR3,0.11565230743136533,5067
ALPA4,BOBR4,0.11553364808860045,5603
CSNA3,MGEL4,0.1151544198893154,5766
BAZA3,COCE5,0.11492114168877038,5782
MGEL4,PETR4,0.1147938862095654,5768
BAZA3,BRKM3,0.11466624609095902,4531
CTNM4,TRPL4,0.11463035681259652,5819
BOBR4,TRPL4,0.11460282858372584,5569
ITSA3,SHUL4,0.11450342400443854,4660
CCRO3,EMAE4,0.11438317926093215,4982
MGEL4,PETR3,0.11425852980951429,5768
BRAP3,MGEL4,0.11415888700616043,5256
EMAE4,EMBR3,0.11381415428632433,5991
CTNM4,PSSA3,0.11379733731838323,4548
ALPA4,EMAE4,0.11350522954621226,5585
CGAS5,ITSA3,0.11335885398543225,5267
CTNM4,ITSA3,0.1133245076467879,4961
MGEL4,RENT3,0.113038655091884,4563
GRND3,MGEL4,0.11289781173328628,4700
BRKM5,SCAR3,0.1127794794930974,5111
KEPL3,TRPL4,0.11275359617772532,4924
BAZA3,ETER3,0.11232111763490513,5776
BAZA3,RAPT4,0.11188130535024877,5816
KLBN4,MGEL4,0.11187218358714965,5116
EMAE4,GGBR3,0.11123111550240938,5002
BEES3,CSNA3,0.11094748538088078,5148
ITSA3,KEPL3,0.11088193726242317,4859
EMAE4,USIM3,0.11083117322485388,5322
CGAS5,CTNM4,0.11068630981443145,5364
MGEL4,RAPT4,0.11048483781101678,5719
CMIG4,MGEL4,0.11030387584756594,5768
CMIG3,MGEL4,0.10960528266040913,5764
BOBR4,ETER3,0.10944340240446472,5999
SCAR3,USIM3,0.108748383479344,5207
BAZA3,KLBN4,0.1084742332507359,5230
ELET6,MGEL4,0.10828936801678418,5741
ITSA3,SCAR3,0.10822572027068268,4956
BEES3,GRND3,0.10807904874338388,4947
CGAS5,SHUL4,0.10774770504198611,4746
BAZA3,ITSA3,0.10773138448477261,5034
MGEL4,USIM3,0.10760660761263606,5237
EMBR3,SCAR3,0.10749313530012773,5410
BEES3,TRPL4,0.10727875393520132,4811
ALPA4,CTNM4,0.10711294822851483,5521
BAZA3,CGAS5,0.1069382267552575,5270
BEES3,POMO4,0.10672373685210879,5134
EMBR3,ETER3,0.10645123896492155,6576
CTNM4,FESA4,0.10547411715229345,5699
EMAE4,ETER3,0.10537832171208378,6001
KLBN4,SCAR3,0.1052869164077137,5161
ELET3,MGEL4,0.10512243800047746,5741
MGEL4,VALE3,0.10503880734387938,5746
EMAE4,PSSA3,0.10477346754615341,4556
CTNM4,KLBN4,0.10459687348901527,5268
BOBR4,FESA4,0.10425789015102645,5743
KEPL3,SAPR4,0.1038861961405176,5134
CPLE6,MGEL4,0.10387820888933005,5741
BOBR4,GRND3,0.10379800505247466,4606
BOBR4,CTNM4,0.10327903651123527,5473
BOBR4,COCE5,0.10283507994981371,6015
BRKM3,CTNM4,0.10276970569758663,4394
EMAE4,FESA4,0.10265690209766576,5729
BEES3,CGAS5,0.10244856001630945,4971
COCE5,ETER3,0.1023635233362214,6570
COCE5,CTNM4,0.1022727178897724,5916
BEES3,ROMI3,0.10203737102093915,4817
EMAE4,ITSA3,0.1019406337449944,5017
ALPA4,BEES3,0.10180434656553505,5046
BOBR4,EMBR3,0.10158775398150122,5977
COCE5,SHUL4,0.10133807306039863,5008
MGEL4,PSSA3,0.10118227215960299,4686
KEPL3,SHUL4,0.10114650304685055,4541
LREN3,TELB3,0.1011362374746225,3598
FESA4,SCAR3,0.10103888525244888,5366
CCRO3,MGEL4,0.10088757539831147,4934
CTNM4,USIM3,0.1007798558253912,5286
BOBR4,PSSA3,0.10071398886324487,4592
KLBN4,SHUL4,0.09980839586527143,4796
BRKM3,KEPL3,0.09969974647382979,4768
BEES3,ETER3,0.0986998643437432,5123
BRKM3,SCAR3,0.09850249850919623,4668
BEES3,SAPR4,0.0981967245436088,4981
BAZA3,BOBR4,0.09815564343912589,5246
BOBR4,ROMI3,0.09803869977092781,4669
EMAE4,SHUL4,0.09769828139060917,4379
CTNM4,SAPR4,0.09764384849905983,5097
BEES3,SCAR3,0.09737316466941567,4800
ROMI3,SCAR3,0.09670764408691084,4853
CGAS5,MGEL4,0.09670005871559849,5136
LREN3,MGEL4,0.09631939814092112,4542
BBDC4,TELB4,0.09571093849047863,6852
MGEL4,UNIP6,0.0955079125023561,5764
ETER3,KEPL3,0.09490083117951056,5197
EMAE4,KLBN4,0.09488888137258539,5256
BOBR4,BRKM3,0.09474518721582621,4460
SCAR3,TRPL4,0.09470613308135009,5171
SCAR3,UNIP6,0.0944524278194396,5448
BAZA3,KEPL3,0.09435394769308511,4680
BRKM5,MGEL4,0.09415855522875079,5060
CPLE3,MGEL4,0.09372096611542048,5680
BRKM3,EMAE4,0.09367195458579576,4411
BEES3,EMBR3,0.09353856767230205,5081
EMAE4,GRND3,0.09294892465042309,4570
BEES3,BRKM3,0.09294132516916295,4699
BAZA3,SCAR3,0.09281683512735901,4844
EMAE4,GOAU3,0.09207062538522993,5169
LREN3,TELB4,0.09157387012103274,5060
SCAR3,SHUL4,0.09116741636963686,4628
MGEL4,POMO4,0.09101799835308871,5642
GUAR3,MGEL4,0.09091976261921991,5138
ALPA4,MGEL4,0.0908769021724231,5409
ITSA4,TELB3,0.0904548352710651,5385
FESA4,MGEL4,0.09006995576140243,5487
EMAE4,SAPR4,0.08940722030486782,5088
EMAE4,ROMI3,0.08892647956706734,4632
BEES3,GUAR3,0.0886335282861865,5016
MGEL4,ROMI3,0.08862689543236725,4646
RENT3,TELB4,0.08775258148062447,5074
BOBR4,SHUL4,0.0876880009264537,4440
CTNM4,SHUL4,0.08703236452893089,4361
BAZA3,CTNM4,0.08684004256786201,5144
BAZA3,MGEL4,0.08681994382038331,4989
CPFE3,MGEL4,0.08540833433488562,4721
BBDC4,TELB3,0.08505846193640339,5386
CYRE3,TELB3,0.08439415792705092,3570
EMBR3,KEPL3,0.08413849627701472,5163
BOBR4,EMAE4,0.08366383548992298,5699
BEES3,UNIP6,0.08324112363106033,5147
COCE5,ROMI3,0.08305122173596712,5291
MGEL4,TRPL4,0.08301203012635525,5328
CTNM4,EMAE4,0.08270434667254324,5479
CPFE3,TELB4,0.08213242525854052,5232
BAZA3,ROMI3,0.08157342061140883,4772
COCE5,EMBR3,0.08101447423719324,6552
EMBR3,ITSA3,0.08089366524585488,5593
COCE5,SCAR3,0.08071012935456881,5408
BBDC3,TELB3,0.08038594102160893,5385
TELB4,USIM3,0.08025283590090214,5972
PETR4,TELB3,0.08022013473516221,5385
MGEL4,SAPR4,0.07952777903024046,5013
EMBR3,SHUL4,0.07901630904714205,4981
BBDC3,TELB4,0.07893710285616284,6851
CMIG4,TELB3,0.07834745644645057,5385
ETER3,SCAR3,0.07776336614674655,5415
CPLE6,TELB3,0.07757094285515799,5355
BBAS3,TELB4,0.07700733666089422,6846
ELET3,TELB3,0.07565053383319856,5355
TELB4,USIM5,0.0755660688335065,6635
CMIG4,TELB4,0.07523303831240326,6851
TELB3,USIM3,0.07450203542616993,4507
PETR4,TELB4,0.07434337166249083,6851
BEES3,KEPL3,0.07424972478261647,4805
COCE5,MGEL4,0.07327271615275215,5668
GGBR4,TELB4,0.0732177452767744,6141
BAZA3,EMBR3,0.07307561136885589,5770
PSSA3,TELB3,0.07278456729054571,3735
CTNM4,MGEL4,0.07242397170318671,5112
CGAS5,KEPL3,0.07234549714785647,5125
ITSA3,MGEL4,0.07230239974190339,4904
BAZA3,SHUL4,0.07187369432993809,4532
RENT3,TELB3,0.071675771268699,3612
BOBR4,MGEL4,0.07163452218133308,5153
RAPT4,TELB4,0.07067339409043474,6733
PETR3,TELB3,0.0704017188698497,5385
TELB3,VALE3,0.0703942938935789,5357
CPFE3,TELB3,0.07035964133449721,3770
ELET6,TELB3,0.07015372498277636,5355
ELET6,TELB4,0.07003559476158197,6818
EMAE4,SCAR3,0.06983358742678653,4772
BOBR4,KEPL3,0.0698091915551362,4566
ELET3,TELB4,0.06907212533301427,6818
GOAU4,TELB4,0.06880615170782901,6851
BEES3,SHUL4,0.06856821938044995,4553
KEPL3,SCAR3,0.06800526302331494,4803
COCE5,KEPL3,0.0668831026019178,5195
GOAU3,TELB4,0.06660831326028477,5819
CMIG3,TELB4,0.06643070483254192,6846
PETR3,TELB4,0.06503102570364022,6851
EMBR3,MGEL4,0.06469283290294373,5626
MGEL4,SCAR3,0.06452516360583122,4735
CPLE3,TELB4,0.06410958662940547,6753
MGEL4,SHUL4,0.0634936820269693,4406
ITSA4,TELB4,0.06347970292115264,6851
ETER3,MGEL4,0.06310894981920069,5657
SBSP3,TELB3,0.06288649908870582,5386
TELB4,VALE3,0.06280648792338567,6823
CPLE6,TELB4,0.0622853867247725,6818
CSNA3,TELB4,0.062229498636053045,6848
BRKM3,TELB3,0.062055686902843604,3635
BAZA3,EMAE4,0.06197240750982309,5279
COCE5,TELB3,0.05931477235914726,5227
CTNM4,SCAR3,0.058988431993323334,4755
CPLE3,TELB3,0.05878184121513326,5293
BEES3,CTNM4,0.058140034273163235,4457
BRAP4,TELB4,0.057899272108593275,6258
CMIG3,TELB3,0.057797478687918284,5380
ALPA4,TELB4,0.05750713362114845,6250
EMAE4,MGEL4,0.0574953355275131,5168
TELB4,UNIP6,0.05724542283609395,6845
GOAU4,TELB3,0.056292050148149246,5385
BRAP3,TELB4,0.055658668843423076,6177
TELB3,USIM5,0.055436980853234674,5172
BOBR4,SCAR3,0.055123649458824024,4780
SAPR4,TELB3,0.054862343734182535,4285
TELB4,TRPL4,0.05482130626846638,6251
KEPL3,MGEL4,0.054410625304522446,4609
GGBR3,TELB3,0.05414605507517793,4187
FESA4,TELB4,0.0534150929834754,6397
BRKM3,MGEL4,0.053395551313703424,4519
GRND3,TELB4,0.05290326078679726,5211
SBSP3,TELB4,0.052139178828344054,6852
TELB3,TRPL4,0.051421145207768755,4808
BBAS3,TELB3,0.050795921532493064,5380
POMO4,TELB4,0.05053715790624574,6664
CGAS5,SCAR3,0.049695433955343066,5155
BEES3,BOBR4,0.049245054413568495,4520
BRKM5,TELB4,0.048348862087822374,5750
EMAE4,TELB3,0.04790914365509235,5091
SAPR4,TELB4,0.0471522324891767,5745
KEPL3,TELB3,0.046907100282806,3707
BEES3,EMAE4,0.04682775055120923,4486
EMAE4,TELB4,0.04658026282636596,6143
BEES3,COCE5,0.04618881204502501,5131
RAPT4,TELB3,0.04575939946497877,5269
CCRO3,TELB4,0.04567705134147361,5636
PSSA3,TELB4,0.045375318540327926,5197
TELB3,UNIP6,0.04537410812368485,5379
CTNM4,KEPL3,0.045109648811667465,4521
BRKM5,TELB3,0.044824393959403984,4288
GUAR3,TELB4,0.04441381978743966,5837
BEES3,TELB3,0.044297829579039376,3668
BRAP4,TELB3,0.043693440038903825,4795
BEES3,MGEL4,0.04327056150131693,4562
SCAR3,TELB4,0.04236089741589484,5417
CSNA3,TELB3,0.04200350548748047,5382
GGBR4,TELB3,0.04198937622913482,4678
BAZA3,TELB3,0.04143226260713304,4615
KEPL3,TELB4,0.04129013634106723,5169
GUAR3,TELB3,0.04083253291202587,4375
KLBN4,TELB4,0.04081391133624227,5916
EMAE4,KEPL3,0.04079652522520787,4527
KLBN4,TELB3,0.04074282810721273,4454
GGBR3,TELB4,0.04041625283101948,5649
ALPA4,TELB3,0.03972483548918172,4786
CTNM4,TELB4,0.0387998768380603,6031
BRKM3,TELB4,0.03844901527145372,5016
POMO4,TELB3,0.03799841898765543,5199
SHUL4,TELB4,0.03697752910924363,5009
ETER3,TELB4,0.03628504174201218,6671
ROMI3,TELB3,0.03600437898758591,3820
EMBR3,TELB3,0.03356378423324818,5196
EMBR3,TELB4,0.03327848961119104,6658
GRND3,TELB3,0.032209361072510184,3749
BAZA3,TELB4,0.030664923094968793,5866
COCE5,TELB4,0.03026808001204377,6691
FESA4,TELB3,0.0301690883524758,4934
ITSA3,TELB4,0.02884851969715829,5678
ROMI3,TELB4,0.028462266127872726,5279
GOAU3,TELB3,0.02723785811644065,4362
BRAP3,TELB3,0.02609108446690387,4725
CCRO3,TELB3,0.025296100876428206,4190
CGAS5,TELB4,0.023895545230789215,5983
BOBR4,TELB4,0.022855965651774356,6137
ETER3,TELB3,0.022789507845310714,5206
BEES3,TELB4,0.022158776014265625,5116
ITSA3,TELB3,0.02009739925859659,4226
CGAS5,TELB3,0.019208959438107697,4527
CTNM4,TELB3,0.01916712687715076,4798
SHUL4,TELB3,0.013507718129031163,3580
BOBR4,TELB3,0.01200720562750863,4992
MGEL4,TELB4,-0.010064506995389067,5744
SCAR3,TELB3,-0.011608976044709955,3959
MGEL4,TELB3,-0.02364883448937689,4481
