matrix_type,clique_size,nodes,sectors,subsectors,n_unique_sectors,same_sector_clique,same_subsector_clique,mean_internal_correlation,min_internal_correlation,max_internal_correlation
filtered,4,BBDC4|CYRE3|LREN3|RENT3,Financials|Real Estate|Consumer Cyclical|Industrials,Banks|Real Estate|Retail|Transportation,4,False,False,0.574993480474772,0.5394522047510573,0.6307695481439254
filtered,4,BBDC4|ITSA4|PETR3|SCAR3,Financials|Financials|Oil Gas and Biofuels|Real Estate,Banks|Financial Services|Oil Gas and Biofuels|Real Estate,3,False,False,0.5502375181146517,0.3630884200420649,0.7927765489984405
filtered,4,BOBR4|CYRE3|EMBR3|RAPT4,Consumer Non-Cyclical|Real Estate|Industrials|Industrials,Personal and Home Care|Real Estate|Aerospace and Defense|Transportation Equipment,3,False,False,0.37584117653711746,0.2125810735429628,0.5876447776912466
filtered,4,BOBR4|CYRE3|KEPL3|RAPT4,Consumer Non-Cyclical|Real Estate|Industrials|Industrials,Personal and Home Care|Real Estate|Machinery and Equipment|Transportation Equipment,3,False,False,0.2820310886085383,0.1105339672775405,0.5876447776912466
filtered,4,BRAP3|CSNA3|GGBR4|GOAU4,Basic Materials|Basic Materials|Basic Materials|Basic Materials,Mining|Steel and Metallurgy|Steel and Metallurgy|Steel and Metallurgy,1,True,False,0.7438759340817089,0.6597742775446785,0.836753405851173
filtered,4,BRAP3|FESA4|GGBR4|GOAU4,Basic Materials|Basic Materials|Basic Materials|Basic Materials,Mining|Steel and Metallurgy|Steel and Metallurgy|Steel and Metallurgy,1,True,False,0.6243793762061958,0.4377515553364415,0.836753405851173
filtered,4,BRAP4|GGBR3|GGBR4|GOAU4,Basic Materials|Basic Materials|Basic Materials|Basic Materials,Mining|Steel and Metallurgy|Steel and Metallurgy|Steel and Metallurgy,1,True,False,0.8003678827663651,0.7658758554021295,0.836753405851173
filtered,4,BRAP4|GGBR4|GOAU4|VALE3,Basic Materials|Basic Materials|Basic Materials|Basic Materials,Mining|Steel and Metallurgy|Steel and Metallurgy|Mining,1,True,False,0.7917923122678805,0.7759861523480547,0.836753405851173
filtered,4,BRKM3|GGBR4|GOAU4|UNIP6,Basic Materials|Basic Materials|Basic Materials|Basic Materials,Chemicals|Steel and Metallurgy|Steel and Metallurgy|Chemicals,1,True,False,0.49113648975739826,0.3224446551553473,0.836753405851173
filtered,4,BRKM5|GGBR4|GOAU4|ITSA4,Basic Materials|Basic Materials|Basic Materials|Financials,Chemicals|Steel and Metallurgy|Steel and Metallurgy|Financial Services,2,False,False,0.5828249195887955,0.4198498935120111,0.836753405851173
filtered,4,BRKM5|GGBR4|GOAU4|UNIP6,Basic Materials|Basic Materials|Basic Materials|Basic Materials,Chemicals|Steel and Metallurgy|Steel and Metallurgy|Chemicals,1,True,False,0.5486417763768882,0.4031528966607808,0.836753405851173
filtered,4,CGAS5|CYRE3|MGEL4|RAPT4,Utilities|Real Estate|Basic Materials|Industrials,Gas Utility|Real Estate|Steel and Metallurgy|Transportation Equipment,4,False,False,0.29874253339912177,0.1217901144819875,0.5876447776912466
filtered,4,CGAS5|CYRE3|RAPT4|ROMI3,Utilities|Real Estate|Industrials|Industrials,Gas Utility|Real Estate|Transportation Equipment|Machinery and Equipment,3,False,False,0.3707552592874787,0.2396128860346836,0.5876447776912466
filtered,4,CMIG3|CMIG4|CPLE3|CPLE6,Utilities|Utilities|Utilities|Utilities,Electric Utility|Electric Utility|Electric Utility|Electric Utility,1,True,True,0.6585466195487676,0.6062828593344356,0.7151638118010195
filtered,4,CMIG3|CMIG4|CPLE6|ELET6,Utilities|Utilities|Utilities|Utilities,Electric Utility|Electric Utility|Electric Utility|Electric Utility,1,True,True,0.6780782877606023,0.6394406543530023,0.7151638118010195
filtered,4,CMIG4|COCE5|CPLE6|TRPL4,Utilities|Utilities|Utilities|Utilities,Electric Utility|Electric Utility|Electric Utility|Electric Utility,1,True,True,0.4765402204660722,0.2954002768631681,0.7151638118010195
filtered,4,CMIG4|CPFE3|CPLE6|ELET3,Utilities|Utilities|Utilities|Utilities,Electric Utility|Electric Utility|Electric Utility|Electric Utility,1,True,True,0.6596578791040594,0.6071197411271945,0.7151638118010195
filtered,4,CMIG4|CPFE3|CPLE6|SBSP3,Utilities|Utilities|Utilities|Utilities,Electric Utility|Electric Utility|Electric Utility|Water and Sanitation,1,True,False,0.6309299461015433,0.5557668982983783,0.7151638118010195
filtered,4,CMIG4|CPLE3|CPLE6|TRPL4,Utilities|Utilities|Utilities|Utilities,Electric Utility|Electric Utility|Electric Utility|Electric Utility,1,True,True,0.5888431391126826,0.47379511284933,0.7151638118010195
filtered,4,CMIG4|CPLE6|ELET3|ELET6,Utilities|Utilities|Utilities|Utilities,Electric Utility|Electric Utility|Electric Utility|Electric Utility,1,True,True,0.679832722264833,0.6456800108379084,0.7151638118010195
filtered,4,CMIG4|CPLE6|ITSA4|SBSP3,Utilities|Utilities|Financials|Utilities,Electric Utility|Electric Utility|Financial Services|Water and Sanitation,2,False,False,0.6119127047303046,0.5615531742991238,0.7151638118010195
filtered,4,CSNA3|GGBR4|GOAU4|VALE3,Basic Materials|Basic Materials|Basic Materials|Basic Materials,Steel and Metallurgy|Steel and Metallurgy|Steel and Metallurgy|Mining,1,True,False,0.7824821246511499,0.7338328400940111,0.836753405851173
filtered,4,CTNM4|GUAR3|RAPT4|SHUL4,Consumer Cyclical|Consumer Cyclical|Industrials|Industrials,Textiles|Retail|Transportation Equipment|Machinery and Equipment,2,False,False,0.3723798177547332,0.2565249443847804,0.5350225166839263
filtered,4,CYRE3|EMBR3|POMO4|RAPT4,Real Estate|Industrials|Industrials|Industrials,Real Estate|Aerospace and Defense|Transportation Equipment|Transportation Equipment,2,False,False,0.48500861204554435,0.3895760345172048,0.5876447776912466
filtered,4,CYRE3|GRND3|GUAR3|LREN3,Real Estate|Consumer Cyclical|Consumer Cyclical|Consumer Cyclical,Real Estate|Apparel and Footwear|Retail|Retail,2,False,False,0.5197228994679906,0.4827843377019,0.5917715663349835
filtered,4,CYRE3|GUAR3|LREN3|RAPT4,Real Estate|Consumer Cyclical|Consumer Cyclical|Industrials,Real Estate|Retail|Retail|Transportation Equipment,3,False,False,0.5553768393199221,0.5267253143320307,0.5917715663349835
filtered,4,CYRE3|GUAR3|RAPT4|ROMI3,Real Estate|Consumer Cyclical|Industrials|Industrials,Real Estate|Retail|Transportation Equipment|Machinery and Equipment,3,False,False,0.4723824718359522,0.3686132017011469,0.5876447776912466
filtered,4,CYRE3|LREN3|RAPT4|RENT3,Real Estate|Consumer Cyclical|Industrials|Industrials,Real Estate|Retail|Transportation Equipment|Transportation,3,False,False,0.563434337359288,0.5394522047510573,0.5917715663349835
filtered,4,CYRE3|LREN3|TELB3|TELB4,Real Estate|Consumer Cyclical|Telecommunications|Telecommunications,Real Estate|Retail|Telecommunications|Telecommunications,3,False,False,0.3400075677508991,0.1346248399655075,0.830707806129867
filtered,4,CYRE3|POMO4|RAPT4|RENT3,Real Estate|Industrials|Industrials|Industrials,Real Estate|Transportation Equipment|Transportation Equipment|Transportation,2,False,False,0.5353313096398894,0.481484728489074,0.5876447776912466
filtered,4,EMAE4|ETER3|GUAR3|RAPT4,Utilities|Industrials|Consumer Cyclical|Industrials,Electric Utility|Construction Materials|Retail|Transportation Equipment,3,False,False,0.32406201879620594,0.1862800539062204,0.5350225166839263
filtered,4,FESA4|GGBR4|GOAU4|KLBN4,Basic Materials|Basic Materials|Basic Materials|Basic Materials,Steel and Metallurgy|Steel and Metallurgy|Steel and Metallurgy|Paper and Cellulose,1,True,False,0.5472070671740391,0.3411557995452668,0.836753405851173
filtered,4,GGBR3|GGBR4|GOAU4|USIM5,Basic Materials|Basic Materials|Basic Materials|Basic Materials,Steel and Metallurgy|Steel and Metallurgy|Steel and Metallurgy|Steel and Metallurgy,1,True,True,0.8017302767224167,0.7668345163687051,0.836753405851173
filtered,4,GGBR4|GOAU3|GOAU4|USIM3,Basic Materials|Basic Materials|Basic Materials|Basic Materials,Steel and Metallurgy|Steel and Metallurgy|Steel and Metallurgy|Steel and Metallurgy,1,True,True,0.7628341842658241,0.6936684699550619,0.836753405851173
filtered,4,GGBR4|GOAU3|GOAU4|USIM5,Basic Materials|Basic Materials|Basic Materials|Basic Materials,Steel and Metallurgy|Steel and Metallurgy|Steel and Metallurgy|Steel and Metallurgy,1,True,True,0.7866259916383115,0.7392762890788257,0.836753405851173
filtered,4,GGBR4|GOAU4|ITSA4|PETR3,Basic Materials|Basic Materials|Financials|Oil Gas and Biofuels,Steel and Metallurgy|Steel and Metallurgy|Financial Services|Oil Gas and Biofuels,3,False,False,0.6463420827727351,0.5704451664309498,0.836753405851173
filtered,4,GGBR4|GOAU4|PETR3|USIM3,Basic Materials|Basic Materials|Oil Gas and Biofuels|Basic Materials,Steel and Metallurgy|Steel and Metallurgy|Oil Gas and Biofuels|Steel and Metallurgy,2,False,False,0.6785443020411321,0.5326249604695329,0.836753405851173
filtered,4,GUAR3|RAPT4|ROMI3|SHUL4,Consumer Cyclical|Industrials|Industrials|Industrials,Retail|Transportation Equipment|Machinery and Equipment|Machinery and Equipment,2,False,False,0.41295456837814365,0.3541011833649569,0.5350225166839263
