date,ABEV3,ASAI3,AZUL4,B3SA3,BBAS3,BBDC4,BBSE3,BPAC11,BRFS3,CCRO3,CIEL3,CMIG4,COGN3,CRFB3,CSAN3,CSNA3,CYRE3,ELET3,ENEV3,EQTL3,GGBR4,HAPV3,HYPE3,IRBR3,ITSA4,ITUB4,JBSS3,KLBN11,LREN3,LWSA3,MGLU3,NTCO3,PCAR3,PETR3,PETR4,PETZ3,PRIO3,RADL3,RAIL3,RDOR3,RENT3,SBSP3,SUZB3,TIMS3,UGPA3,USIM5,VALE3,VBBR3,WEGE3,YDUQ3
1998-06-25,,,,,-0.021277398447284712,0.010471299867295503,,,,,,-0.0329700192375697,,,,-0.03278982282299103,,-0.08649203135344341,,,,,,,-0.013605652055778794,,,,,,,,,0.0,-0.009302392662313697,,,,,,,-0.04225980928988249,,,,,0.008849615276982581,,,
1998-06-26,,,,,0.0053619431413851615,0.0,,,,,,-0.008415196925284585,,,,-0.033901551675681096,,-0.018868484304382926,,,,,,,0.013605652055778794,,,,,,,,,-0.026317308317373445,-0.018868484304382704,,,,,,,0.007168489478612705,,,,,,,,
1998-06-29,,,,,0.03674954220874138,0.0,,,,,,0.0,,,,-0.017391742711869274,,0.052562330090855314,,,,,,,-0.013605652055778794,,,,,,,,,-0.025317807984289842,0.020269371762062782,,,,,,,-0.028987536873252395,,,,,-0.03223197551188173,,,
1998-06-30,,,,,-0.016632400049141793,0.0051948168771041026,,,,,,0.013986241974739744,,,,0.01670184961793142,,0.023810648693718628,,,,,,,0.0,,,,,,,,,0.025317807984289842,0.003261125648131191,,,,,,,0.02181904739463969,,,,,-0.06970806283111264,,,
1998-07-01,,,,,0.024845998586530693,-0.024949319047948726,,,,,,0.040821994520255256,,,,-0.023744132243344263,,0.04879016416943194,,,,,,,0.027028672387919617,,,,,,,,,0.0,0.01843370168883829,,,,,,,-0.007220247973487082,,,,,0.02409755157906035,,,
1998-07-02,,,,,-0.02904768544023073,0.0,,,,,,-0.008032171697264112,,,,0.006691343860624865,,-0.008438868645864517,,,,,,,-0.040821994520255256,,,,,,,,,0.0,0.0045558165358605685,,,,,,,0.083381608939051,,,,,0.03692871123310548,,,
1998-07-03,,,,,0.005249355886143836,0.019802627296179542,,,,,,0.03434948001463756,,,,0.01774268147665725,,0.0028208763416410765,,,,,,,0.054067221270275745,,,,,,,,,0.08311490671050659,0.035718082602079204,,,,,,,-0.0073603544062924575,,,,,0.009591304401787348,,,
1998-07-06,,,,,0.0,-0.035718082602079204,,,,,,-0.013072081567352734,,,,-0.01774268147665725,,0.027779564107075716,,,,,,,-0.013245226750020489,,,,,,,,,-0.006153865574378137,0.03448617607116933,,,,,,,0.052970865658344746,,,,,0.022472855852058604,,,
1998-07-07,,,,,0.01661512781059471,0.01063839820505591,,,,,,0.02597548640326064,,,,-0.017348638334612865,,0.0,,,,,,,0.013245226750020489,,,,,,,,,0.01834913866819643,0.03742640551911702,,,,,,,0.07365290957476545,,,,,0.06453852113757119,,,
1998-07-08,,,,,0.014315172880763782,0.015748356968138977,,,,,,0.03774032798284699,,,,-0.0007145409378688239,,0.008185584586439587,,,,,,,0.05129329438755059,,,,,,,,,0.053109825313948256,0.020202707317519386,,,,,,,0.08503704268591217,,,,,0.0,,,
1998-07-10,,,,,0.02506396866321625,-0.021053409197832162,,,,,,0.041118246929472746,,,,-0.03565310323300608,,-0.021978906718775226,,,,,,,0.0,,,,,,,,,-0.002877699827615099,0.003992021269537349,,,,,,,-0.027549951768230718,,,,,0.02061928720273576,,,
1998-07-13,,,,,0.014742281737203489,-0.010695289116747941,,,,,,0.023420274208098446,,,,0.0,,0.0,,,,,,,0.0,,,,,,,,,-0.020379162336651935,0.0,,,,,,,0.005626599061858362,,,,,,,,
1998-07-14,,,,,0.042966035883443277,0.010695289116747941,,,,,,-0.0046403795565023165,,,,-0.011173300598125158,,0.008298802814695083,,,,,,,0.0,,,,,,,,,0.011696039763191113,0.031375122567754044,,,,,,,0.05994141989389323,,,,,,,,
1998-07-15,,,,,-0.018868484304382815,-1.6653345369377348e-16,,,,,,0.011560822401076032,,,,-0.007896262122225606,,-0.025105921131076236,,,,,,,0.0,,,,,,,,,0.01729149711006106,0.003853569315989902,,,,,,,-0.038018067187520876,,,,,0.0,,,
1998-07-16,,,,,0.0,0.021978906718775393,,,,,,0.02721256352488488,,,,-0.03417495179846153,,0.046905149473660535,,,,,,,-0.01257878220686015,,,,,,,,,0.008534902449837456,0.02656702738472183,,,,,,,-0.027549951768230718,,,,,-0.043802622658393076,,,
1998-07-17,,,,,0.004750602758597844,0.03208831455150052,,,,,,0.01993421490081726,,,,0.08782484811559121,,0.07526248450054673,,,,,,,0.01257878220686015,,,,,,,,,0.025176154892474156,0.007462721201589639,,,,,,,-0.005602255548669777,,,,,0.022766581959314802,,,
1998-07-20,,,,,-0.043590436074861794,0.0,,,,,,-0.035718082602079426,,,,0.019486887673496822,,-0.03303985407819976,,,,,,,0.0,,,,,,,,,0.021858793812499222,0.025653253574862256,,,,,,,0.02496662273046113,,,,,-0.0020863767217760287,,,
1998-07-21,,,,,0.047374735766101406,0.0,,,,,,-0.022989518224698746,,,,0.03448617607116922,,-0.01825344030935039,,,,,,,-0.01257878220686015,,,,,,,,,-0.027398974188114544,0.007256480513935626,,,,,,,-0.08881624263820531,,,,,-0.027097339558172062,,,
1998-07-22,,,,,-0.027766264377725003,0.01566611674439944,,,,,,-0.030698986888806457,,,,0.0,,-0.043017385083690796,,,,,,,0.0,,,,,,,,,0.027398974188114544,0.0,,,,,,,0.006030049018918127,,,,,-0.004301081899390824,,,
1998-07-23,,,,,0.019231361927887547,-0.010416760858255603,,,,,,-0.02919915469226242,,,,-0.017094433359299943,,-0.011049836186585171,,,,,,,-0.012739025777429802,,,,,,,,,-0.027398974188114544,-0.04412480490893794,,,,,,,-0.042559614418795966,,,,,-0.008658062743114536,,,
1998-07-24,,,,,0.0,0.0052219439811515,,,,,,0.017136282242987355,,,,-0.0006898930939378545,,-0.008368249670516636,,,,,,,0.025317807984289953,,,,,,,,,-0.05135177562970872,-0.015151805020602371,,,,,,,-0.031548357734926036,,,,,-0.0004348771540595431,,,
1998-07-27,,,,,-0.022148233223010738,0.030771658666753854,,,,,,-0.02955880224154439,,,,-0.009708814126960785,,-0.042925044717033956,,,,,,,-0.01257878220686015,,,,,,,,,0.023180898663012428,-0.007662872745569038,,,,,,,0.02218791497536221,,,,,-0.021544029564715683,,,
1998-07-28,,,,,-0.05298590628602318,-0.02040887163120736,,,,,,-0.025317807984289953,,,,-0.04271111809304995,,-0.03571808260207909,,,,,,,-0.03871451218069044,,,,,,,,,-0.028987536873252173,0.00383877630716567,,,,,,,-0.044879326177433065,,,,,-0.022927504643704633,,,
1998-07-29,,,,,0.021331433516057596,0.0,,,,,,0.0,,,,-0.13926206733350743,,0.015037877364540542,,,,,,,0.0,,,,,,,,,0.011696039763191113,-0.007692345623155572,,,,,,,0.07865965838511946,,,,,0.00498980395703752,,,
1998-07-30,,,,,-0.034768328188300335,0.02040887163120736,,,,,,0.025567776739497172,,,,0.03390155167568132,,0.05233752510823009,,,,,,,0.02597548640326064,,,,,,,,,0.031476132102017496,0.011554609272112992,,,,,,,-0.010847811902579219,,,,,0.017937700686667113,,,
1998-07-31,,,,,0.009321662527135954,-0.010152371464017929,,,,,,-0.01282875096206737,,,,-0.00037043897441568774,,0.005649732542118979,,,,,,,0.0,,,,,,,,,-0.03153427332706937,-0.027119125813224787,,,,,,,-0.019177822527337574,,,,,,,,
1998-08-03,,,,,-0.02083408690284183,0.006172859107081041,,,,,,-0.01788042527784861,,,,0.00037043897441568774,,-0.01991530970094124,,,,,,,-0.012903404835908017,,,,,,,,,-0.023472356185142096,-0.03955645578304051,,,,,,,-0.045360698610233396,,,,,-0.008928630744301391,,,
1998-08-04,,,,,-0.024960601336448063,-0.015504186535965386,,,,,,-0.061107986040781936,,,,-0.00037043897441568774,,-0.05008410439741118,,,,,,,-0.02631730831737311,,,,,,,,,-0.04879016416943205,-0.03364694824025449,,,,,,,-0.04669432276449581,,,,,,,,
1998-08-05,,,,,0.0,-0.04255961441879588,,,,,,0.027028672387919395,,,,0.00037043897441568774,,-0.0033287971425273177,,,,,,,-0.013423020332140823,,,,,,,,,-0.01447932126483431,-0.029980832211935593,,,,,,,0.05968151829130697,,,,,-0.06054054463353142,,,
1998-08-06,,,,,0.043017385083690685,0.0,,,,,,-0.0352818141446396,,,,-0.022472855852058604,,-0.011892196867828053,,,,,,,-0.027398974188114433,,,,,,,,,-0.09095064124881347,-0.03540192705091605,,,,,,,-0.04621284315513163,,,,,1.1102230246251565e-16,,,
1998-08-07,,,,,0.0,-0.010929070532190222,,,,,,-0.03944173205129686,,,,-0.03468555798789019,,-0.050325083887516,,,,,,,-0.013986241974739855,,,,,,,,,-0.04249016756297441,-0.06518738024977055,,,,,,,-0.021237439931484303,,,,,,,,
