source,target,distance,correlation,weight,same_sector,same_subsector,sector_source,sector_target,subsector_source,subsector_target,matrix_type
BBDC3,PETR3,0.8081453058424355,0.6734505823224182,0.8081453058424355,False,False,Financials,Oil Gas and Biofuels,Banks,Oil Gas and Biofuels,filtered
BBDC3,CYRE3,0.8623077639521883,0.6282126601138885,0.8623077639521883,False,False,Financials,Real Estate,Banks,Real Estate,filtered
BBDC3,CCRO3,0.9039469206884337,0.5914399822889492,0.9039469206884337,False,False,Financials,Industrials,Banks,Transportation,filtered
BBDC3,LREN3,0.9197349810927463,0.5770437822771628,0.9197349810927463,False,False,Financials,Consumer Cyclical,Banks,Retail,filtered
BBDC3,CMIG4,0.9225381235707798,0.5744617052792523,0.9225381235707798,False,False,Financials,Utilities,Banks,Electric Utility,filtered
BBDC3,CPLE6,0.9251894740682608,0.5720122185366475,0.9251894740682608,False,False,Financials,Utilities,Banks,Electric Utility,filtered
BBDC3,GOAU4,0.9411287663213382,0.557138322601238,0.9411287663213382,False,False,Financials,Basic Materials,Banks,Steel and Metallurgy,filtered
BBDC3,ITSA3,0.9789917638555079,0.5207875631515407,0.9789917638555079,True,False,Financials,Financials,Banks,Financial Services,filtered
BBDC3,PSSA3,0.9954968036161321,0.504493056995032,0.9954968036161321,True,False,Financials,Financials,Banks,Insurance,filtered
BBDC3,SAPR4,1.1107637102498378,0.3831019899960072,1.1107637102498378,False,False,Financials,Utilities,Banks,Water and Sanitation,filtered
BBDC3,TELB4,1.3174168310412333,0.1322064466446372,1.3174168310412333,False,False,Financials,Telecommunications,Banks,Telecommunications,filtered
BBDC4,ITSA4,0.643775505904907,0.7927765489984405,0.643775505904907,True,False,Financials,Financials,Banks,Financial Services,filtered
BBDC4,PETR3,0.8040934364249711,0.6767168727491405,0.8040934364249711,False,False,Financials,Oil Gas and Biofuels,Banks,Oil Gas and Biofuels,filtered
BBDC4,PETR4,0.8059666754053716,0.6752088590680062,0.8059666754053716,False,False,Financials,Oil Gas and Biofuels,Banks,Oil Gas and Biofuels,filtered
BBDC4,CYRE3,0.8593374795225385,0.6307695481439254,0.8593374795225385,False,False,Financials,Real Estate,Banks,Real Estate,filtered
BBDC4,CCRO3,0.9020095344136599,0.5931893999134262,0.9020095344136599,False,False,Financials,Industrials,Banks,Transportation,filtered
BBDC4,LREN3,0.9159077735200246,0.5805564752027956,0.9159077735200246,False,False,Financials,Consumer Cyclical,Banks,Retail,filtered
BBDC4,RENT3,0.9503535623497225,0.5484140532645961,0.9503535623497225,False,False,Financials,Industrials,Banks,Transportation,filtered
BBDC4,ITSA3,0.9749307360672096,0.5247550299357244,0.9749307360672096,True,False,Financials,Financials,Banks,Financial Services,filtered
BBDC4,PSSA3,0.99131180612144,0.5086504515221243,0.99131180612144,True,False,Financials,Financials,Banks,Insurance,filtered
BBDC4,SCAR3,1.0986380909059856,0.3964971726052255,1.0986380909059856,False,False,Financials,Real Estate,Banks,Real Estate,filtered
BBDC4,BEES3,1.1665963640277903,0.3195264617185696,1.1665963640277903,True,True,Financials,Financials,Banks,Banks,filtered
BEES3,ITSA4,1.1674995649361934,0.3184723829368995,1.1674995649361934,True,False,Financials,Financials,Banks,Financial Services,filtered
BEES3,SCAR3,1.283647544903256,0.1761244902319217,1.283647544903256,False,False,Financials,Real Estate,Banks,Real Estate,filtered
BOBR4,RAPT4,1.1924777155203725,0.2889984489936568,1.1924777155203725,False,False,Consumer Non-Cyclical,Industrials,Personal and Home Care,Transportation Equipment,filtered
BOBR4,CYRE3,1.2028920298600048,0.2765253822496387,1.2028920298600048,False,False,Consumer Non-Cyclical,Real Estate,Personal and Home Care,Real Estate,filtered
BOBR4,EMBR3,1.254925437193013,0.2125810735429628,1.254925437193013,False,False,Consumer Non-Cyclical,Industrials,Personal and Home Care,Aerospace and Defense,filtered
BOBR4,KEPL3,1.3337661209690848,0.1105339672775405,1.3337661209690848,False,False,Consumer Non-Cyclical,Industrials,Personal and Home Care,Machinery and Equipment,filtered
BRAP3,GGBR4,0.7654825994356472,0.7070181949806222,0.7654825994356472,True,False,Basic Materials,Basic Materials,Mining,Steel and Metallurgy,filtered
BRAP3,GOAU4,0.7715387663667457,0.7023639659966401,0.7715387663667457,True,False,Basic Materials,Basic Materials,Mining,Steel and Metallurgy,filtered
BRAP3,CSNA3,0.8248948083911323,0.6597742775446785,0.8248948083911323,True,False,Basic Materials,Basic Materials,Mining,Steel and Metallurgy,filtered
BRAP3,FESA4,1.0604229766122182,0.4377515553364415,1.0604229766122182,True,False,Basic Materials,Basic Materials,Mining,Steel and Metallurgy,filtered
BRAP4,GGBR4,0.6501529692253768,0.7886505583037131,0.6501529692253768,True,False,Basic Materials,Basic Materials,Mining,Steel and Metallurgy,filtered
BRAP4,GOAU4,0.6596923294085415,0.7824030152597662,0.6596923294085415,True,False,Basic Materials,Basic Materials,Mining,Steel and Metallurgy,filtered
BRAP4,VALE3,0.6693487097947457,0.7759861523480547,0.6693487097947457,True,True,Basic Materials,Basic Materials,Mining,Mining,filtered
BRAP4,GGBR3,0.6842867010221234,0.7658758554021295,0.6842867010221234,True,False,Basic Materials,Basic Materials,Mining,Steel and Metallurgy,filtered
BRKM3,GOAU4,1.0747980050151391,0.4224046242077384,1.0747980050151391,True,False,Basic Materials,Basic Materials,Chemicals,Steel and Metallurgy,filtered
BRKM3,GGBR4,1.0879756500378197,0.4081544924623918,1.0879756500378197,True,False,Basic Materials,Basic Materials,Chemicals,Steel and Metallurgy,filtered
